node_ident,radius,max_busy,busy_50,busy_90,max_idle,idle_50,idle_90,tx_neigh_G,tx_neigh_G2,rx_neigh_G,rx_neigh_G2,num_of_cliques_tx,nodes_in_cliques_tx,num_of_cliques_rx,nodes_in_cliques_rx,succ_norm_all,tx_norm_all,output
1,300,6.91999999999985,1,1,4.38000000000011,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,5,125,0.714285714285714,0.747142857142857,3
2,300,6.91999999999985,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.651098901098901,0.682857142857143,3
3,300,6.91999999999985,1,1,4.29999999999927,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.648351648351648,0.67,3
4,300,6.91999999999985,1,1,3.32000000000062,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.445054945054945,0.515714285714286,2
5,300,3.20000000000073,1,1,5.9399999999996,0.0600000000013097,0.120000000000005,25,4,30,0,2,49,6,150,0.021978021978022,0.178571428571429,1
6,300,4.94000000000051,1,1,6.80000000000018,0.0600000000004002,0.119999999999891,26,3,29,1,2,51,5,125,0.0934065934065934,0.191428571428571,1
7,300,6.91999999999985,1,1,2.34000000000015,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.906593406593407,0.917142857142857,3
8,300,6.91999999999985,1,1,3.55999999999995,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.0521978021978022,0.15,1
9,300,6.91999999999985,1,1,4.5,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.563186813186813,0.632857142857143,3
10,300,6.91999999999985,1,1,3.34000000000015,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,3,77,0.796703296703297,0.827142857142857,3
11,300,6.91999999999985,1,1,3.26000000000002,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.631868131868132,0.692857142857143,3
12,300,6.91999999999985,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.876373626373626,0.88,3
13,300,6.91999999999985,1,1,4.38000000000011,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.497252747252747,0.551428571428571,2
14,300,6.43999999999869,1,1,4.60000000000036,0.0600000000004002,0.119999999999891,28,1,25,5,4,101,2,48,0.326923076923077,0.422857142857143,2
15,300,6.91999999999985,1,1,3.32000000000016,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.722527472527473,0.761428571428571,3
16,300,6.85999999999967,1,1,3.51999999999998,0.0600000000004002,0.119999999999891,28,1,30,0,4,102,6,150,0.357142857142857,0.474285714285714,2
17,300,1,1,1,5.55999999999949,0.0600000000013097,0.139999999999418,24,5,30,0,1,25,6,150,0.010989010989011,0.208571428571429,2
18,300,6.91999999999985,1,1,4.34000000000015,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,101,0.906593406593407,0.862857142857143,3
19,300,6.91999999999985,1,1,3.35999999999967,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.824175824175824,0.82,3
20,300,4.94000000000051,1,1,4.84000000000003,0.0600000000004002,0.119999999999891,27,2,30,0,3,77,6,150,0.263736263736264,0.392857142857143,2
21,300,6.85999999999967,1,1,3.22000000000003,0.0600000000004002,0.119999999999891,28,1,28,2,4,102,4,99,0.343406593406593,0.444285714285714,2
22,300,6.91999999999985,1,1,3.44000000000051,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.901098901098901,0.891428571428571,3
23,300,6.91999999999985,1,1,4.5,0.0600000000004002,0.119999999999891,28,1,29,1,5,125,5,125,0.807692307692308,0.778571428571429,3
24,300,6.91999999999985,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.782967032967033,0.777142857142857,3
25,300,6.91999999999985,1,1,2.2800000000002,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.837912087912088,0.874285714285714,3
26,300,4.81999999999971,1,1,7.91999999999962,0.0600000000013097,0.139999999999418,24,5,30,0,2,48,6,150,0.021978021978022,0.208571428571429,2
27,300,6.91999999999985,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.730769230769231,0.784285714285714,3
28,300,6.91999999999985,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.807692307692308,0.828571428571429,3
29,300,6.91999999999985,1,1,5.11999999999898,0.0600000000004002,0.119999999999891,28,1,30,0,5,125,6,150,0.370879120879121,0.507142857142857,2
30,300,6.91999999999985,1,1,4.46000000000004,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,1,1,3
1,300,6.68000000000029,1,1,3.32000000000062,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,5,125,1,1,3
2,300,6.68000000000029,1,1,4.42000000000007,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.655940594059406,0.704149933065596,3
3,300,6.68000000000029,1,1,3.23999999999978,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.591584158415842,0.633199464524766,3
4,300,6.68000000000029,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.806930693069307,0.883534136546185,3
5,300,4.32000000000153,1,1,5.65999999999985,0.0600000000004002,0.119999999999891,25,4,30,0,2,49,6,150,0.0396039603960396,0.182061579651941,1
6,300,5.81999999999971,1,1,6.30000000000109,0.0600000000004002,0.119999999999891,26,3,29,1,2,51,5,125,0.0321782178217822,0.139223560910308,1
7,300,6.68000000000029,1,1,4.41999999999996,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.579207920792079,0.654618473895582,3
8,300,6.68000000000029,1,1,5,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.131188118811881,0.257028112449799,2
9,300,6.68000000000029,1,1,3.23999999999978,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.569306930693069,0.630522088353414,3
10,300,6.68000000000029,1,1,2.28000000000065,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,3,77,0.569306930693069,0.610441767068273,3
11,300,6.68000000000029,1,1,4.36000000000013,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.819306930693069,0.876840696117805,3
12,300,6.68000000000029,1,1,3.31999999999971,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.757425742574257,0.785809906291834,3
13,300,6.68000000000029,1,1,3.24000000000069,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.603960396039604,0.697456492637216,3
14,300,6.68000000000029,1,1,3.57999999999993,0.0600000000004002,0.119999999999891,28,1,25,5,4,101,2,48,0.339108910891089,0.444444444444444,2
15,300,6.68000000000029,1,1,5.42000000000007,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.492574257425743,0.543507362784471,2
16,300,6.15999999999985,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,28,1,30,0,4,102,6,150,0.363861386138614,0.479250334672021,2
17,300,1.00000000000091,1,1,8.09999999999991,0.0600000000013097,0.140000000000327,24,5,30,0,1,25,6,150,0.0123762376237624,0.210174029451138,2
18,300,6.68000000000029,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,101,0.886138613861386,0.925033467202142,3
19,300,6.68000000000029,1,1,4.39999999999964,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.542079207920792,0.601070950468541,3
20,300,5.81999999999971,1,1,3.65999999999985,0.0600000000004002,0.119999999999891,27,2,30,0,3,77,6,150,0.101485148514851,0.216867469879518,2
21,300,6.15999999999985,1,1,3.53999999999905,0.0600000000004002,0.119999999999891,28,1,28,2,4,102,4,99,0.247524752475248,0.377510040160643,2
22,300,6.68000000000029,1,1,2.32000000000153,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.514851485148515,0.562248995983936,3
23,300,6.68000000000029,1,1,8.09999999999991,0.0600000000004002,0.119999999999891,28,1,29,1,5,125,5,125,0.893564356435644,0.895582329317269,3
24,300,6.68000000000029,1,1,3.25999999999931,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.638613861386139,0.682730923694779,3
25,300,6.68000000000029,1,1,3.24000000000001,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.601485148514851,0.653279785809906,3
26,300,3.98000000000002,1,1,7.10000000000002,0.0600000000004002,0.1200000000008,24,5,30,0,2,48,6,150,0.0272277227722772,0.195448460508701,1
27,300,6.68000000000029,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.816831683168317,0.884872824631861,3
28,300,6.68000000000029,1,1,3.25999999999976,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.663366336633663,0.706827309236948,3
29,300,6.68000000000029,1,1,3.57999999999998,0.0600000000004002,0.119999999999891,28,1,30,0,5,125,6,150,0.324257425742574,0.441767068273092,2
30,300,6.68000000000029,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.591584158415842,0.676037483266399,3
1,300,8.53999999999996,1,1,2.28000000000065,0.0600000000013097,0.119999999999891,29,0,29,1,6,150,5,125,0.742009132420091,0.828387096774194,3
2,300,8.53999999999996,1,1,3.34000000000015,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.675799086757991,0.726451612903226,3
3,300,8.53999999999996,1,1,4.35999999999967,0.0600000000013097,0.120000000000118,29,0,25,5,6,150,2,48,0.940639269406393,1,3
4,300,8.53999999999996,1,1,3.32000000000016,0.0600000000013097,0.119999999999891,29,0,30,0,6,150,6,150,0.732876712328767,0.845161290322581,3
5,300,3.14000000000124,1,1,6.79999999999927,0.0600000000013097,0.120000000000346,25,4,30,0,2,49,6,150,0.0228310502283105,0.180645161290323,1
6,300,5.69999999999982,1,1,6.60000000000036,0.0600000000013097,0.119999999999891,26,3,29,1,2,51,5,125,0.0616438356164384,0.210322580645161,2
7,300,8.53999999999996,1,1,4.29999999999973,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.616438356164384,0.678709677419355,3
8,300,8.53999999999996,1,1,4.77999999999997,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.114155251141553,0.245161290322581,2
9,300,8.53999999999996,1,1,3.34000000000015,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.481735159817352,0.565161290322581,2
10,300,8.53999999999996,1,1,3.24000000000001,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,3,77,0.399543378995434,0.48,2
11,300,8.53999999999996,1,1,3.36000000000058,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.287671232876712,0.388387096774194,2
12,300,8.53999999999996,1,1,3.34000000000015,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.753424657534247,0.834838709677419,3
13,300,8.53999999999996,1,1,4.35999999999967,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.438356164383562,0.500645161290323,2
14,300,5.69999999999982,1,1,6.60000000000036,0.0600000000004002,0.119999999999891,28,1,25,5,4,101,2,48,0.287671232876712,0.421935483870968,2
15,300,8.53999999999996,1,1,5.30000000000018,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.641552511415525,0.747096774193548,3
16,300,6.47999999999956,1,1,3.95999999999913,0.0600000000004002,0.119999999999891,28,1,30,0,4,102,6,150,0.230593607305936,0.374193548387097,2
17,300,1.00000000000091,1,1,6.46000000000004,0.0799999999999272,0.179999999999382,24,5,30,0,1,25,6,150,0.00228310502283105,0.230967741935484,2
18,300,8.53999999999996,1,1,4.27999999999975,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,101,0.401826484018265,0.474838709677419,2
19,300,8.53999999999996,1,1,3.30000000000018,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.408675799086758,0.47741935483871,2
20,300,5.69999999999982,1,1,6.4399999999996,0.0600000000004002,0.119999999999891,27,2,30,0,3,77,6,150,0.100456621004566,0.218064516129032,2
21,300,6.47999999999956,1,1,3.57999999999993,0.0600000000013097,0.119999999999891,28,1,28,2,4,102,4,99,0.374429223744292,0.492903225806452,2
22,300,8.53999999999996,1,1,3.30000000000018,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.536529680365297,0.634838709677419,3
23,300,8.53999999999996,1,1,5.95999999999958,0.0600000000013097,0.1200000000008,28,1,29,1,5,125,5,125,1,0.996129032258064,3
24,300,8.53999999999996,1,1,4.32000000000062,0.0600000000013097,0.119999999999891,29,0,25,5,6,150,2,48,0.648401826484018,0.709677419354839,3
25,300,8.53999999999996,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.470319634703196,0.538064516129032,2
26,300,3.46000000000095,1,1,6.97999999999956,0.0600000000013097,0.139999999999873,24,5,30,0,2,48,6,150,0.0205479452054795,0.19741935483871,1
27,300,8.53999999999996,1,1,4.29999999999927,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.82648401826484,0.883870967741936,3
28,300,8.53999999999996,1,1,3.23999999999978,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.80365296803653,0.855483870967742,3
29,300,8.53999999999996,1,1,5.05999999999949,0.0600000000013097,0.119999999999891,28,1,30,0,5,125,6,150,0.39041095890411,0.553548387096774,2
30,300,8.53999999999996,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.541095890410959,0.607741935483871,3
1,300,5.32,1,1,4.32000000000062,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,5,125,0.643564356435644,0.664879356568365,3
2,300,5.32,1,1,4.24000000000069,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.858910891089109,0.923592493297587,3
3,300,5.32,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,1,1,3
4,300,5.32,1,1,4.35999999999967,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.591584158415842,0.621983914209115,3
5,300,2.98,1,1,4.96000000000004,0.0600000000004002,0.119999999999891,25,4,30,0,2,49,6,150,0.0371287128712871,0.195710455764075,1
6,300,4.35999999999967,1,1,4.30000000000018,0.0600000000004002,0.119999999999891,26,3,29,1,2,51,5,125,0.0891089108910891,0.202412868632708,2
7,300,5.32,1,1,5.39999999999964,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.742574257425743,0.766756032171582,3
8,300,5.32,1,1,4.57999999999993,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.0915841584158416,0.203753351206434,2
9,300,5.32,1,1,3.33999999999997,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.618811881188119,0.668900804289544,3
10,300,5.32,1,1,5.46000000000004,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,3,77,0.712871287128713,0.789544235924933,3
11,300,5.32,1,1,3.30000000000018,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.804455445544555,0.864611260053619,3
12,300,5.32,1,1,3.29999999999927,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.829207920792079,0.872654155495979,3
13,300,5.32,1,1,2.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.594059405940594,0.703753351206434,3
14,300,4.35999999999967,1,1,4.96000000000004,0.0600000000004002,0.119999999999891,28,1,25,5,4,101,2,48,0.373762376237624,0.485254691689008,2
15,300,5.32,1,1,4.35999999999967,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.886138613861386,0.871313672922252,3
16,300,4.3599999999999,1,1,3.35999999999967,0.0600000000004002,0.119999999999891,28,1,30,0,4,102,6,150,0.284653465346535,0.423592493297587,2
17,300,1.00000000000091,1,1,5.53999999999996,0.0600000000004002,0.1200000000008,24,5,30,0,1,25,6,150,0.0198019801980198,0.202412868632708,2
18,300,5.32,1,1,3.36000000000058,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,101,0.574257425742574,0.680965147453083,3
19,300,5.32,1,1,5.46000000000004,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.643564356435644,0.715817694369973,3
20,300,4.35999999999967,1,1,3.94000000000051,0.0600000000004002,0.119999999999891,27,2,30,0,3,77,6,150,0.099009900990099,0.189008042895442,1
21,300,4.3599999999999,1,1,4.6200000000008,0.0600000000004002,0.119999999999891,28,1,28,2,4,102,4,99,0.252475247524752,0.344504021447721,2
22,300,5.32,1,1,3.24000000000024,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.621287128712871,0.727882037533512,3
23,300,5.32,1,1,4.75999999999931,0.0600000000004002,0.119999999999891,28,1,29,1,5,125,5,125,0.472772277227723,0.509383378016086,2
24,300,5.32,1,1,3.26000000000022,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.930693069306931,0.934316353887399,3
25,300,5.32,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.690594059405941,0.769436997319035,3
26,300,3.69999999999982,1,1,4.6200000000008,0.0600000000004002,0.120000000000346,24,5,30,0,2,48,6,150,0.0247524752475248,0.183646112600536,1
27,300,5.32,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.465346534653465,0.556300268096515,2
28,300,5.32,1,1,4.26000000000002,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.50990099009901,0.565683646112601,3
29,300,5.32,1,1,5.53999999999996,0.0600000000004002,0.119999999999891,28,1,30,0,5,125,6,150,0.324257425742574,0.435656836461126,2
30,300,5.32,1,1,3.23999999999978,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.445544554455446,0.525469168900804,2
1,300,7.3,1,1,3.34000000000015,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,5,125,0.874651810584958,0.894660894660895,3
2,300,7.3,1,1,3.40000000000009,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.495821727019499,0.585858585858586,2
3,300,7.3,1,1,4.41999999999916,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,1,0.94949494949495,3
4,300,7.3,1,1,4.39999999999964,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.701949860724234,0.75036075036075,3
5,300,4.51999999999953,1,1,6.26000000000022,0.0600000000013097,0.1200000000008,25,4,30,0,2,49,6,150,0.0362116991643454,0.219336219336219,2
6,300,5.60000000000002,1,1,5.38,0.0600000000004002,0.119999999999891,26,3,29,1,2,51,5,125,0.167130919220056,0.344877344877345,2
7,300,7.3,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.94150417827298,0.981240981240981,3
8,300,4.85999999999967,1,1,5.38,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.128133704735376,0.26984126984127,2
9,300,7.3,1,1,3.27999999999997,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.749303621169916,0.793650793650794,3
10,300,7.3,1,1,2.27999999999975,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,3,77,0.573816155988858,0.670995670995671,3
11,300,7.3,1,1,4.27999999999975,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.590529247910863,0.663780663780664,3
12,300,7.3,1,1,3.23999999999978,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.788300835654596,0.789321789321789,3
13,300,7.3,1,1,3.28000000000065,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.799442896935933,0.822510822510823,3
14,300,5.60000000000002,1,1,4.36000000000013,0.0600000000004002,0.119999999999891,28,1,25,5,4,101,2,48,0.523676880222841,0.597402597402597,3
15,300,7.3,1,1,3.28000000000065,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.816155988857939,0.803751803751804,3
16,300,6.24,1,1,3.48000000000002,0.0600000000004002,0.119999999999891,28,1,30,0,4,102,6,150,0.16991643454039,0.284271284271284,2
17,300,1.00000000000011,1,1,7.46,0.0600000000013097,0.140000000000327,24,5,30,0,1,25,6,150,0.00835654596100279,0.219336219336219,2
18,300,7.3,1,1,3.36000000000013,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,101,0.601671309192201,0.620490620490621,3
19,300,7.3,1,1,3.23999999999978,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.275766016713092,0.359307359307359,2
20,300,5.60000000000002,1,1,4.98000000000047,0.0600000000004002,0.119999999999891,27,2,30,0,3,77,6,150,0.0947075208913649,0.200577200577201,2
21,300,6.24,1,1,5.30000000000018,0.0600000000004002,0.119999999999891,28,1,28,2,4,102,4,99,0.295264623955432,0.41991341991342,2
22,300,7.3,1,1,2.27999999999997,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.83008356545961,0.865800865800866,3
23,300,5.80000000000018,1,1,6.76000000000022,0.0600000000004002,0.119999999999891,28,1,29,1,5,125,5,125,0.963788300835655,1,3
24,300,7.3,1,1,3.38000000000011,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.766016713091922,0.789321789321789,3
25,300,7.3,1,1,3.42000000000007,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.874651810584958,0.923520923520924,3
26,300,4.10000000000036,1,1,6.36000000000058,0.0600000000013097,0.139999999999418,24,5,30,0,2,48,6,150,0.0389972144846797,0.232323232323232,2
27,300,7.3,1,1,2.34000000000015,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.933147632311978,0.930735930735931,3
28,300,7.3,1,1,4.36000000000058,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.626740947075209,0.660894660894661,3
29,300,5.80000000000018,1,1,4.27999999999884,0.0600000000004002,0.119999999999891,28,1,30,0,5,125,6,150,0.417827298050139,0.499278499278499,2
30,300,7.3,1,1,3.39999999999964,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.885793871866295,0.874458874458874,3
1,300,8.96,1,1,4.48000000000002,0.0600000000013097,0.1200000000008,29,0,29,1,6,150,5,125,1,1,3
2,300,8.96,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.641791044776119,0.70260663507109,3
3,300,8.96,1,1,3.27999999999975,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.635394456289979,0.699052132701422,3
4,300,8.96,1,1,5.43999999999994,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.626865671641791,0.687203791469194,3
5,300,6.34000000000015,1,1,9.25999999999999,0.0600000000013097,0.1200000000008,25,4,30,0,2,49,6,150,0.0341151385927505,0.181279620853081,1
6,300,4.3599999999999,1,1,4.30000000000018,0.0600000000013097,0.119999999999891,26,3,29,1,2,51,5,125,0.0874200426439232,0.2239336492891,2
7,300,8.96,1,1,3.30000000000018,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.449893390191898,0.517772511848341,2
8,300,6.34000000000015,1,1,4.55999999999995,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.0788912579957356,0.163507109004739,1
9,300,8.96,1,1,2.34000000000015,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.356076759061834,0.43957345971564,2
10,300,8.96,1,1,3.36000000000058,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,3,77,0.673773987206823,0.718009478672986,3
11,300,8.96,1,1,3.19999999999982,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.430703624733475,0.501184834123223,2
12,300,8.96,1,1,3.32000000000062,0.0600000000013097,0.119999999999891,29,0,30,0,6,150,6,150,0.5863539445629,0.614928909952607,3
13,300,8.96,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.445628997867804,0.495260663507109,2
14,300,7.42000000000007,1,1,5.65999999999985,0.0600000000004002,0.119999999999891,28,1,25,5,4,101,2,48,0.420042643923241,0.546208530805687,2
15,300,8.96,1,1,4.42000000000007,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.424307036247335,0.468009478672986,2
16,300,7.38000000000011,1,1,6.09999999999991,0.0600000000013097,0.119999999999891,28,1,30,0,4,102,6,150,0.341151385927505,0.444312796208531,2
17,300,1.00000000000001,1,1,6.64000000000033,0.0799999999999272,0.140000000000327,24,5,30,0,1,25,6,150,0.023454157782516,0.203791469194313,2
18,300,8.96,1,1,4.27999999999975,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,101,0.315565031982942,0.372037914691943,2
19,300,8.96,1,1,3.26000000000022,0.0600000000013097,0.119999999999891,29,0,28,2,6,150,4,99,0.552238805970149,0.59478672985782,3
20,300,4.3599999999999,1,1,3.45999999999913,0.0600000000013097,0.119999999999891,27,2,30,0,3,77,6,150,0.0895522388059701,0.165876777251185,1
21,300,7.38000000000011,1,1,5.47999999999956,0.0600000000004002,0.119999999999891,28,1,28,2,4,102,4,99,0.211087420042644,0.334123222748815,2
22,300,8.96,1,1,3.33999999999969,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.511727078891258,0.575829383886256,3
23,300,7.38000000000011,1,1,4.52000000000044,0.0600000000013097,0.120000000000005,28,1,29,1,5,125,5,125,0.680170575692964,0.733412322274882,3
24,300,8.96,1,1,3.33999999999992,0.0600000000013097,0.120000000000005,29,0,25,5,6,150,2,48,0.801705756929638,0.836492890995261,3
25,300,8.96,1,1,3.34000000000015,0.0600000000004002,0.119999999999891,29,0,28,2,6,150,4,99,0.405117270788913,0.4739336492891,2
26,300,4.22000000000025,1,1,7.48000000000002,0.0600000000013097,0.139999999999418,24,5,30,0,2,48,6,150,0.023454157782516,0.197867298578199,1
27,300,8.96,1,1,3.44000000000005,0.0600000000013097,0.119999999999891,29,0,30,0,6,150,6,150,0.667377398720682,0.696682464454976,3
28,300,8.96,1,1,2.3799999999992,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.571428571428571,0.636255924170616,3
29,300,7.38000000000011,1,1,4.92000000000007,0.0600000000004002,0.119999999999891,28,1,30,0,5,125,6,150,0.300639658848614,0.408767772511848,2
30,300,8.96,1,1,3.30000000000018,0.0600000000013097,0.120000000000005,29,0,30,0,6,150,6,150,0.767590618336887,0.808056872037915,3
1,300,6.0600000000004,1,1,4.26000000000022,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,5,125,0.673913043478261,0.70049504950495,3
2,300,6.0600000000004,1,1,4.38000000000011,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.722222222222222,0.735148514851485,3
3,300,6.0600000000004,1,1,3.42000000000007,0.0600000000004002,0.119999999999891,29,0,25,5,6,150,2,48,0.589371980676328,0.579207920792079,3
4,300,6.0600000000004,1,1,3.5600000000004,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.705314009661836,0.766089108910891,3
5,300,4.72000000000025,1,1,6.23999999999978,0.0600000000004002,0.120000000000346,25,4,30,0,2,49,6,150,0.0193236714975845,0.160891089108911,1
6,300,4.52000000000044,1,1,3.57999999999993,0.0600000000004002,0.119999999999891,26,3,29,1,2,51,5,125,0.0821256038647343,0.188118811881188,1
7,300,6.0600000000004,1,1,3.35999999999967,0.0600000000004002,0.119999999999891,29,0,30,0,6,150,6,150,0.736714975845411,0.768564356435644,3
8,300,5.85999999999967,1,1,4.48000000000002,0.0600000000004002,0.119999999999891,27,2,30,0,4,99,6,150,0.120772946859903,0.232673267326733,2
9,300,6.0600000000004,1,1,2.26000000000022,0.0600000000004002,0.119999999999891,29,0,29,1,6,150,4,102,0.466183574879227,0.496287128712871,2
